,Unnamed: 0,Date,slope,5,10,15,49,54,61,66,74,95,101,107,124,129,134,138,144,149,184,189,195,201,206,211,254,260,265,270,309,316,328,334,346,351,368,374,386,391,396,400,1,Time,Month
579,14185,2015-01-01 00:00:00,-0.925285953,-12.38,-12.75,-13.89,-13.05,-13.05,-12.09,-12.6,,-12.31,-13.24,-14.83,-11.54,-11.43,-12.9,-11.94,-12.71,-13.81,-13.81,,-12.16,-11.15,,-13.01,,-12.68,-12.23,,-12.05,-12.16,-12.38,-11.43,-11.76,,-12.45,-11.83,-12.23,-11.72,-12.71,-11.11,-12.83,0,1
580,14207,2015-01-01 22:00:00,1.667188823,-7.35,-7.35,-8.7,-7.51,-7.87,-7.22,-8.07,,-7.09,-8.0,-9.68,-6.87,-7.16,-8.2,-6.61,-7.16,-8.63,-8.13,,-7.28,-7.06,,-8.43,,-8.53,-7.61,,-7.45,-7.54,-7.58,-7.12,-8.17,,-6.83,-7.28,-8.0,-6.96,-7.61,-7.03,-7.19,22,1
581,14214,2015-01-02 05:00:00,-2.247949681,-5.64,-5.92,-7.28,-6.14,-4.53,-6.14,-6.39,,-5.14,-7.12,-8.0,-5.79,-5.95,-7.32,-5.51,-6.14,-7.22,-7.41,,-5.89,-5.39,,-7.61,,-6.64,-5.95,,-5.42,-5.08,-6.29,-4.32,-4.83,,-5.76,-4.71,-4.41,-4.9,-7.16,-4.02,-6.01,5,1
582,14259,2015-01-04 02:00:00,2.486473268,-4.41,-4.77,-5.48,-3.96,-4.26,-4.71,-4.93,,-4.29,-5.57,-5.64,-4.41,-4.71,-5.45,-4.32,-4.47,-5.51,-5.17,,-4.32,-4.29,,-5.51,,-4.41,-4.23,,-4.05,-3.54,-4.41,-3.63,-5.26,,-4.47,-4.26,-3.96,-4.68,-6.07,-5.33,-4.17,2,1
583,14281,2015-01-05 00:00:00,-2.284111097,0.88,1.15,0.3,0.52,2.29,0.3,0.77,,1.7,-0.03,-0.59,0.93,0.85,0.22,1.59,0.93,-0.4,-0.4,,0.91,1.24,,-0.12,,0.3,0.91,,1.75,1.89,0.93,2.45,1.02,,0.99,2.07,1.91,1.81,1.04,2.13,1.15,0,1
584,14329,2015-01-07 00:00:00,0.981809068,-16.49,-17.13,-17.42,-16.49,-18.97,-16.45,-17.21,,-17.42,-16.2,-17.17,-16.79,-16.91,-16.16,-17.55,-16.37,-16.53,-16.83,,-15.95,-18.34,,-16.45,,-16.16,-15.14,,-15.79,-16.7,-16.2,-17.3,-16.79,,-16.49,-16.53,-17.34,-15.71,-16.28,-16.37,-16.24,0,1
585,14340,2015-01-07 11:00:00,-1.51455816,-12.23,-12.16,-11.43,-13.24,-11.94,-12.05,-11.79,,-12.42,-14.83,-14.98,-9.61,-11.61,-13.05,-12.38,-13.58,-14.71,-13.85,,-13.05,-10.09,,-13.93,,-12.9,-12.6,,-10.13,-10.02,-11.33,-9.0,-10.93,,-12.83,-12.01,-11.22,-12.23,-12.16,-11.54,-9.92,11,1
586,14371,2015-01-08 18:00:00,0.075506744,-17.51,-16.7,-17.3,-17.3,-19.42,-16.45,-17.3,,-17.55,-16.33,-17.99,-15.31,-15.95,-16.87,-16.2,-15.87,-17.04,-17.47,,-16.41,-17.55,,-16.87,,-17.55,-16.87,,-16.79,-16.7,-15.95,-16.83,-16.2,,-15.1,-16.45,-17.6,-15.63,-16.28,-15.18,-16.79,18,1
587,14376,2015-01-08 23:00:00,-1.618026232,-15.75,-16.0,-16.74,-16.66,-18.25,-15.83,-16.04,,-16.33,-16.37,-17.13,-15.87,-15.55,-16.49,-16.12,-16.28,-16.91,-16.58,,-15.75,-17.04,,-16.12,,-16.28,-15.55,,-14.75,-14.95,-15.47,-13.89,-14.55,,-16.16,-15.63,-15.83,-14.67,-16.96,-14.12,-15.55,23,1
588,14386,2015-01-09 09:00:00,0.421263011,-13.66,-13.73,-14.28,-13.09,-13.2,-12.16,-12.23,,-13.2,-13.77,-14.51,-11.22,-11.36,-12.75,-11.58,-12.53,-13.7,-13.35,,-11.61,-10.79,,-12.94,,-11.58,-11.36,,-12.6,-12.86,-13.7,-12.16,-12.38,,-13.54,-12.83,-12.6,-13.01,-12.83,-12.49,-13.47,9,1
